prism:url	dc:identifier	dc:title	prism:publicationName	prism:coverDate	citedby-count	affiliation	institution_1	country_1	fundus_in_title	pub_year	abstract
https://api.elsevier.com/content/abstract/scopus_id/44949118780	SCOPUS_ID:44949118780	Visual speech recognition and utterance segmentation based on mouth movement	Proceedings - Digital Image Computing Techniques and Applications: 9th Biennial Conference of the Australian Pattern Recognition Society, DICTA 2007	2007-12-01	5	RMIT University, Melbourne, Australia++BA-University of Cooperative Education, Stuttgart, Germany	RMIT University	Australia	0	2007	https://api.elsevier.com/content/abstract/scopus_id/44949118780
https://api.elsevier.com/content/abstract/scopus_id/62949199062	SCOPUS_ID:62949199062	Premature ventricular beat detection by using spectral clustering methods	Computers in Cardiology	2007-12-01	5	Universidade de Coimbra, Coimbra, Portugal++University of Coimbra, Faculty of Sciences and Technology, Coimbra, Portugal	Universidade de Coimbra	Portugal	0	2007	https://api.elsevier.com/content/abstract/scopus_id/62949199062
https://api.elsevier.com/content/abstract/scopus_id/38149002982	SCOPUS_ID:38149002982	Digital archive database for cultural product design	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2007-12-01	11	National Taiwan University of Arts, Banchiao, Taiwan	National Taiwan University of Arts	Taiwan	0	2007	https://api.elsevier.com/content/abstract/scopus_id/38149002982
https://api.elsevier.com/content/abstract/scopus_id/57849122511	SCOPUS_ID:57849122511	An integrated crawling strategy for domain-specific resource discovery	Proceedings - International Conference on Signal Image Technologies and Internet Based Systems, SITIS 2007	2007-12-01	1	Yanshan University, Qinhuangdao, China	Yanshan University	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/57849122511
https://api.elsevier.com/content/abstract/scopus_id/50449109651	SCOPUS_ID:50449109651	Weighting multi-block two-dimensional linear discriminant features for face verification	2007 6th International Conference on Information, Communications and Signal Processing, ICICS	2007-12-01	1	A-Star, Institute for Infocomm Research, Singapore City, Singapore	A-Star, Institute for Infocomm Research	Singapore	0	2007	https://api.elsevier.com/content/abstract/scopus_id/50449109651
https://api.elsevier.com/content/abstract/scopus_id/37349102674	SCOPUS_ID:37349102674	Megavoltage computed tomography: An emerging tool for image-guided radiotherapy	American Journal of Clinical Oncology: Cancer Clinical Trials	2007-12-01	24	University of Wisconsin School of Medicine and Public Health, Madison, United States	University of Wisconsin School of Medicine and Public Health	United States	0	2007	https://api.elsevier.com/content/abstract/scopus_id/37349102674
https://api.elsevier.com/content/abstract/scopus_id/45549086861	SCOPUS_ID:45549086861	An efficient facial expression detection system	Machine Graphics and Vision	2007-12-01	0	University of Dhaka, Dhaka, Bangladesh	University of Dhaka	Bangladesh	0	2007	https://api.elsevier.com/content/abstract/scopus_id/45549086861
https://api.elsevier.com/content/abstract/scopus_id/50949118633	SCOPUS_ID:50949118633	Multiresolution hybrid approaches for automated face recognition	Proceedings - 2007 NASA/ESA Conference on Adaptive Hardware and Systems, AHS-2007	2007-12-01	5	Queen's University Belfast, Belfast, United Kingdom	Queen's University Belfast	United Kingdom	0	2007	https://api.elsevier.com/content/abstract/scopus_id/50949118633
https://api.elsevier.com/content/abstract/scopus_id/34548527580	SCOPUS_ID:34548527580	On color-, infrared-, and multimodal-stereo approaches to pedestrian detection	IEEE Transactions on Intelligent Transportation Systems	2007-12-01	77	University of California, San Diego, San Diego, United States	University of California, San Diego	United States	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34548527580
https://api.elsevier.com/content/abstract/scopus_id/51549110854	SCOPUS_ID:51549110854	Real time object tracking using fused color and edge cues	2007 9th International Symposium on Signal Processing and its Applications, ISSPA 2007, Proceedings	2007-12-01	6	Tsinghua University, Beijing, China	Tsinghua University	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/51549110854
https://api.elsevier.com/content/abstract/scopus_id/70349530437	SCOPUS_ID:70349530437	In the Diaspora of words: Gaddis' Kierkegaard' and the art of recognition(s)	Paper Empire: William Gaddis and The World System	2007-12-01	1	Universität Bayreuth, Bayreuth, Germany	Universität Bayreuth	Germany	0	2007	https://api.elsevier.com/content/abstract/scopus_id/70349530437
https://api.elsevier.com/content/abstract/scopus_id/84885201507	SCOPUS_ID:84885201507	Using concept lattices for visual navigation assistance in large databases: Application to a patent database	CEUR Workshop Proceedings	2007-12-01	0	IMT Mines Alès, Occitanie, France	IMT Mines Alès	France	0	2007	https://api.elsevier.com/content/abstract/scopus_id/84885201507
https://api.elsevier.com/content/abstract/scopus_id/35348910344	SCOPUS_ID:35348910344	A high-resolution fluorescence analyzer with large solid-angle coverage and wide tunability	Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment	2007-11-11	2	The Advanced Photon Source, Lemont, United States	The Advanced Photon Source	United States	0	2007	https://api.elsevier.com/content/abstract/scopus_id/35348910344
https://api.elsevier.com/content/abstract/scopus_id/35948972176	SCOPUS_ID:35948972176	Adaptive image segmentation using artificial co-evolving tribes	International Journal of Pattern Recognition and Artificial Intelligence	2007-11-01	3	Fudan University, Shanghai, China	Fudan University	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/35948972176
https://api.elsevier.com/content/abstract/scopus_id/35148843313	SCOPUS_ID:35148843313	Research on lossless image compression algorithms using fermat number transform	Proceedings - SNPD 2007: Eighth ACIS International Conference on Software Engineering, Artificial Intelligence, Networking, and Parallel/Distributed Computing	2007-10-12	3	China University of Mining and Technology, Xuzhou, China	China University of Mining and Technology	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/35148843313
https://api.elsevier.com/content/abstract/scopus_id/34948869862	SCOPUS_ID:34948869862	Learning to detect a salient object	Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition	2007-10-11	723	Xi'an Jiaotong University, Xi'an, China	Xi'an Jiaotong University	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34948869862
https://api.elsevier.com/content/abstract/scopus_id/34948866276	SCOPUS_ID:34948866276	Learning visual similarity measures for comparing never seen objects	Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition	2007-10-11	131	Bertin Technologies SAS, Montigny-le-Bretonneux, France	Bertin Technologies SAS	France	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34948866276
https://api.elsevier.com/content/abstract/scopus_id/34748925767	SCOPUS_ID:34748925767	SuGAR: A framework to support mammogram diagnosis	Proceedings - IEEE Symposium on Computer-Based Medical Systems	2007-10-01	10	Universidade de Sao Paulo - USP, Sao Paulo, Brazil	Universidade de Sao Paulo - USP	Brazil	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34748925767
https://api.elsevier.com/content/abstract/scopus_id/35148818642	SCOPUS_ID:35148818642	Color image segmentation based on mean shift and normalized cuts	IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics	2007-10-01	316	Huazhong University of Science and Technology, Wuhan, China	Huazhong University of Science and Technology	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/35148818642
https://api.elsevier.com/content/abstract/scopus_id/34548627179	SCOPUS_ID:34548627179	Boosting discriminative model for moving cast shadow detection	Jisuanji Xuebao/Chinese Journal of Computers	2007-08-01	3	Air Force Engineering University China, Xi'an, China	Air Force Engineering University China	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34548627179
https://api.elsevier.com/content/abstract/scopus_id/34548604559	SCOPUS_ID:34548604559	Behavioral evidence for within-eyelet resolution in twisted-winged insects (Strepsiptera)	Journal of Experimental Biology	2007-08-01	14	University of Cincinnati, Cincinnati, United States	University of Cincinnati	United States	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34548604559
https://api.elsevier.com/content/abstract/scopus_id/84947804468	SCOPUS_ID:84947804468	Applied Multiway Data Analysis	Applied Multiway Data Analysis	2007-07-16	309	Leiden University, Leiden, Netherlands	Leiden University	Netherlands	0	2007	https://api.elsevier.com/content/abstract/scopus_id/84947804468
https://api.elsevier.com/content/abstract/scopus_id/34247591912	SCOPUS_ID:34247591912	Supervised texture classification by integration of multiple texture methods and evaluation windows	Image and Vision Computing	2007-07-01	33	Universitat Rovira i Virgili, Tarragona, Spain	Universitat Rovira i Virgili	Spain	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34247591912
https://api.elsevier.com/content/abstract/scopus_id/34547265727	SCOPUS_ID:34547265727	Fusion of target detection in high-resolution SAR and optical imagery	Xi Tong Gong Cheng Yu Dian Zi Ji Shu/Systems Engineering and Electronics	2007-06-01	1	National University of Defense Technology, Changsha, China	National University of Defense Technology	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34547265727
https://api.elsevier.com/content/abstract/scopus_id/51949092178	SCOPUS_ID:51949092178	A NOVEL INDEXING and ACCESS MECHANISM USING AFFINITY HYBRID TREE for CONTENT-BASED IMAGE RETRIEVAL in MULTIMEDIA DATABASES	International Journal of Semantic Computing	2007-06-01	5	Florida International University, Miami, United States	Florida International University	United States	0	2007	https://api.elsevier.com/content/abstract/scopus_id/51949092178
https://api.elsevier.com/content/abstract/scopus_id/34547702746	SCOPUS_ID:34547702746	Improved accuracy of brain MRI/SPECT registration using a two-cluster SPECT normalization algorithm and a combinative similarity measure: Application to the evaluation of Parkinson's disease	Annals of Nuclear Medicine	2007-06-01	3	Chang Gung University, Taoyuan, Taiwan	Chang Gung University	Taiwan	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34547702746
https://api.elsevier.com/content/abstract/scopus_id/34249320885	SCOPUS_ID:34249320885	A rule based technique for extraction of visual attention regions based on real-time clustering	IEEE Transactions on Multimedia	2007-06-01	44	City University of Hong Kong, Kowloon, Hong Kong++IEEE, New York, United States	City University of Hong Kong	Hong Kong	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34249320885
https://api.elsevier.com/content/abstract/scopus_id/44649101375	SCOPUS_ID:44649101375	Automated taxonomic classification of phytoplankton sampled with imaging-in-flow cytometry	Limnology and Oceanography: Methods	2007-06-01	211	Woods Hole Oceanographic Institution, Woods Hole, United States	Woods Hole Oceanographic Institution	United States	0	2007	https://api.elsevier.com/content/abstract/scopus_id/44649101375
https://api.elsevier.com/content/abstract/scopus_id/34250372920	SCOPUS_ID:34250372920	Accuracy of the clinical evaluation for frontotemporal dementia	Archives of Neurology	2007-06-01	141	University of California, Los Angeles, Los Angeles, United States++University of Hawaiʻi at Mānoa, Honolulu, United States++Neurobehavior Unit (116AF), Los Angeles, United States	University of California, Los Angeles	United States	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34250372920
https://api.elsevier.com/content/abstract/scopus_id/34247125634	SCOPUS_ID:34247125634	Virtual sensors for human concepts-Building detection by an outdoor mobile robot	Robotics and Autonomous Systems	2007-05-31	3	Örebro Universitet, Orebro, Sweden	Örebro Universitet	Sweden	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34247125634
https://api.elsevier.com/content/abstract/scopus_id/34249111905	SCOPUS_ID:34249111905	An image retrieval method based on color-complexity and spatial-histogram features	Fundamenta Informaticae	2007-05-28	5	National Taichung University of Science and Technology, Taichung, Taiwan	National Taichung University of Science and Technology	Taiwan	0	2007	https://api.elsevier.com/content/abstract/scopus_id/34249111905
